geo_code1,geo_code2,all,bicycle,foot,dist,slope
E02000113,E02000185,15,0,1,7.18,1.28
E02000113,E02000186,19,0,0,10.8,1.51
E02000113,E02000191,15,0,0,12,1.07
E02000113,E02000193,20,0,0,13.1,1
E02000113,E02000238,29,0,0,7.86,1.57
E02000113,E02000239,24,0,0,5.84,1.68
E02000113,E02000240,12,0,0,9.01,1.61
E02000113,E02000243,32,1,0,7.21,1.55
E02000113,E02000244,21,1,2,6.07,1.58
E02000113,E02000246,13,0,0,11.1,1.36
E02000113,E02000248,25,2,5,3.27,1.87
E02000113,E02000249,11,0,0,7.94,1.57
E02000113,E02000251,12,0,0,8.95,1.53
E02000113,E02000252,132,2,20,3.59,1.34
E02000113,E02000257,13,0,0,5.06,2.09
E02000113,E02000265,17,2,0,7.3,1.78
E02000113,E02000266,16,0,0,10.3,1.86
E02000113,E02000372,53,5,1,5.1,1.51
E02000113,E02000375,29,1,0,6.5,1.35
E02000113,E02000384,14,1,0,8.49,1.01
E02000113,E02000433,11,0,0,9.94,1.56
E02000113,E02000434,14,0,0,9.71,1.6
E02000113,E02000438,11,0,0,12.2,1.45
E02000113,E02000439,19,0,0,8.18,1.52
E02000113,E02000440,21,0,0,8.88,1.49
E02000113,E02000442,29,0,0,7.65,1.66
E02000113,E02000443,11,0,0,9.62,1.56
E02000113,E02000444,19,0,0,7.49,1.56
E02000113,E02000445,27,0,0,8.91,1.59
E02000113,E02000449,22,0,0,6.56,1.62
E02000113,E02000452,32,1,0,8.7,1.64
E02000113,E02000453,18,1,0,9.75,1.49
E02000113,E02000455,39,1,0,7.89,1.39
E02000113,E02000457,13,0,0,10.7,1.64
E02000113,E02000459,15,0,0,8.49,2.24
E02000113,E02000461,21,0,0,7.04,1.85
E02000113,E02000463,13,0,0,9.31,1.66
E02000113,E02000509,10,0,0,18,1.2
E02000113,E02000518,11,0,0,17.4,1.11
E02000113,E02000524,17,0,0,19.4,1.01
E02000113,E02000559,12,1,2,14.1,1.89
E02000113,E02000577,18,0,0,5.84,1.45
E02000113,E02000582,14,0,0,7.47,1.35
E02000113,E02000586,12,3,0,9.47,1.35
E02000113,E02000588,10,0,0,11.5,0.89
E02000113,E02000592,11,0,0,10,0.98
E02000113,E02000963,11,0,1,5.48,1.26
E02000113,E02000967,10,0,0,9.95,1.16
E02000113,E02000968,16,0,0,8.71,1.16
E02000113,E02000970,32,0,1,9.97,1.08
E02000113,E02000971,18,0,0,9.03,1.13
E02000113,E02000972,75,1,1,11.1,1.07
E02000113,E02000974,30,0,0,8.54,1.19
E02000113,E02000977,38,2,0,13.2,1.03
E02000113,E02000978,15,1,0,10.9,1.15
E02000113,E02000979,18,0,0,13.2,1.13
E02000113,E02004976,15,0,0,18.5,1.97
E02000113,E02006792,10,0,0,8.14,1.09
E02000113,E02006796,11,0,0,10.9,1.5
E02000113,E02006882,47,0,0,7.39,1.92
E02000114,E02000115,26,2,15,1.42,1.19
E02000114,E02000116,91,1,70,0.668,1.5
E02000114,E02000117,46,0,15,2.23,1.21
E02000114,E02000118,13,0,0,6.28,1.16
E02000114,E02000119,70,4,3,3.22,1.49
E02000114,E02000120,26,1,8,2.55,1.92
E02000114,E02000121,19,0,2,6.52,1.15
E02000114,E02000122,50,1,24,1.01,1.78
E02000114,E02000123,37,1,9,2.13,1.41
E02000114,E02000124,44,3,11,2.21,2.26
E02000114,E02000125,23,2,7,2.1,1.91
E02000114,E02000126,19,2,4,3.11,1.8
E02000114,E02000170,22,0,7,2.81,1.89
E02000114,E02000173,28,0,1,4.65,2.09
E02000114,E02000175,26,5,1,3.1,1.52
E02000114,E02000176,12,2,0,4.97,1.53
E02000114,E02000178,17,1,5,2.29,1.44
E02000114,E02000182,14,1,0,4.52,1.77
E02000114,E02000184,12,0,0,7.64,1.6
E02000114,E02000185,14,0,1,3.86,1.79
E02000114,E02000186,32,2,0,7.43,1.79
E02000114,E02000187,14,0,0,8.52,1.67
E02000114,E02000188,14,2,0,8.12,1.83
E02000114,E02000190,17,0,0,9.51,1.17
E02000114,E02000191,93,9,0,8.95,1.22
E02000114,E02000192,25,4,1,10.7,1.14
E02000114,E02000193,116,4,0,10,1.12
E02000114,E02000248,19,0,0,6.67,1.42
E02000114,E02000252,71,6,5,4.46,1.59
E02000114,E02000271,13,2,0,7.38,1.21
E02000114,E02000371,23,1,0,12.7,1.54
E02000114,E02000372,44,3,7,5.18,1.58
E02000114,E02000375,19,1,0,6.08,1.3
E02000114,E02000384,21,0,0,8.57,1.06
E02000114,E02000434,12,0,0,10.6,1.51
E02000114,E02000439,12,0,0,9.17,1.47
E02000114,E02000442,10,0,0,8.63,1.74
E02000114,E02000455,18,0,1,9.11,1.89
E02000114,E02000573,11,1,0,10.8,1.68
E02000114,E02000574,15,0,0,10.4,1.72
E02000114,E02000575,45,3,0,11,1.73
E02000114,E02000576,31,1,0,11.9,1.62
E02000114,E02000577,22,1,3,3.34,1.85
E02000114,E02000578,12,2,0,3.56,1.88
E02000114,E02000580,16,0,1,4.24,1.84
E02000114,E02000582,17,0,0,5.2,1.5
E02000114,E02000583,11,0,0,4.62,1.84
E02000114,E02000584,25,1,0,5.83,2.06
E02000114,E02000586,13,1,0,7.37,1.37
E02000114,E02000588,27,0,0,9.57,1.13
E02000114,E02000590,14,0,0,9.22,1.16
E02000114,E02000592,13,3,2,8.13,1.32
E02000114,E02000725,12,0,1,19.6,1.23
E02000114,E02000808,43,1,0,13,1.23
E02000114,E02000809,28,1,0,14.5,1.18
E02000114,E02000878,20,1,0,14,1.51
E02000114,E02000960,20,1,1,5.52,1.74
E02000114,E02000961,14,0,0,4.04,1.71
E02000114,E02000963,10,0,3,3,1.74
E02000114,E02000967,22,2,0,6.9,1.39
E02000114,E02000968,31,1,1,5.66,1.45
E02000114,E02000969,14,0,0,4.38,1.51
E02000114,E02000970,76,4,3,7.56,1.23
E02000114,E02000971,45,1,0,6.46,1.35
E02000114,E02000972,200,9,1,8.8,1.18
E02000114,E02000974,42,0,1,6.12,1.42
E02000114,E02000975,21,1,1,5.89,1.43
E02000114,E02000976,15,2,1,5.51,1.49
E02000114,E02000977,226,11,1,10.1,1.16
E02000114,E02000978,42,0,0,8.74,1.19
E02000114,E02000979,75,2,1,10.2,1.24
E02000114,E02000980,14,0,0,10.5,1.2
E02000114,E02000982,17,5,0,10.2,1.16
E02000114,E02006792,14,3,0,8.4,1.23
E02000114,E02006801,37,0,0,11.5,1.32
E02000114,E02006854,62,0,0,19.1,1.42
E02000114,E02006882,21,0,0,8.95,1.61
E02000115,E02000116,22,1,3,1.95,1.39
E02000115,E02000117,10,0,2,3.58,1.01
E02000115,E02000119,30,3,0,4.56,1.25
E02000115,E02000120,35,5,18,1.24,2.41
E02000115,E02000121,15,0,5,7.63,1.21
E02000115,E02000122,31,2,18,1.67,1.26
E02000115,E02000123,22,1,5,3.41,1.38
E02000115,E02000124,53,1,28,1.87,1.66
E02000115,E02000125,13,2,1,2.4,0.96
E02000115,E02000126,26,0,5,2.28,1.8
E02000115,E02000168,10,0,0,5.82,2.91
E02000115,E02000170,19,1,9,1.65,2.06
E02000115,E02000173,47,3,4,3.22,2.48
E02000115,E02000175,17,1,6,1.68,1.79
E02000115,E02000178,25,2,10,0.863,1.85
E02000115,E02000183,11,2,0,4.97,2.03
E02000115,E02000184,14,2,0,6.21,1.69
E02000115,E02000185,28,1,10,2.44,2.13
E02000115,E02000186,41,3,3,6.01,1.93
E02000115,E02000188,14,2,0,6.7,1.97
E02000115,E02000190,13,1,0,8.14,1.06
E02000115,E02000191,64,6,1,7.58,1.11
E02000115,E02000192,47,3,0,9.35,1.04
E02000115,E02000193,107,10,0,8.65,1.01
E02000115,E02000248,11,0,0,7.77,1.44
E02000115,E02000252,41,5,0,5.6,1.46
E02000115,E02000371,25,1,0,11.2,1.58
E02000115,E02000372,41,7,6,5.48,1.3
E02000115,E02000375,22,2,0,6.23,1.32
E02000115,E02000383,11,0,0,7.57,1.11
E02000115,E02000384,27,0,0,8.19,1.07
E02000115,E02000433,12,1,0,11.9,1.51
E02000115,E02000520,10,0,0,18.7,1.13
E02000115,E02000559,14,2,0,9.41,2.28
E02000115,E02000573,12,1,0,9.41,1.75
E02000115,E02000574,31,0,1,8.93,1.8
E02000115,E02000575,60,1,0,9.57,1.81
E02000115,E02000576,38,2,0,10.5,1.68
E02000115,E02000577,15,3,3,3.35,1.52
E02000115,E02000578,14,2,1,3.57,1.57
E02000115,E02000584,20,0,0,5.45,1.41
E02000115,E02000586,14,1,1,6.95,1.29
E02000115,E02000588,15,0,0,8.74,1.06
E02000115,E02000592,13,1,0,7.71,1.24
E02000115,E02000596,11,0,0,8.76,1.1
E02000115,E02000808,64,1,1,11.6,1.1
E02000115,E02000809,29,0,0,13.2,1.12
E02000115,E02000878,23,1,0,12.6,1.54
E02000115,E02000884,11,0,0,13.3,1.46
E02000115,E02000960,15,0,2,4.1,1.93
E02000115,E02000962,12,1,0,3.68,1.87
E02000115,E02000964,21,0,3,2.47,1.74
E02000115,E02000966,12,2,1,3.48,1.29
E02000115,E02000967,27,2,0,5.27,1.46
E02000115,E02000969,19,0,1,3.55,1.44
E02000115,E02000970,110,5,2,6.37,1.13
E02000115,E02000971,44,0,2,5.38,1.19
E02000115,E02000972,210,21,0,7.44,1.06
E02000115,E02000973,10,0,0,4.14,1.4
E02000115,E02000974,37,3,1,5.28,1.21
E02000115,E02000975,10,0,0,5.06,1.36
E02000115,E02000977,202,15,0,8.76,1.05
E02000115,E02000978,34,6,1,7.91,1.12
E02000115,E02000979,74,7,0,9.06,1.14
E02000115,E02000981,18,0,0,9.26,1.11
E02000115,E02000982,26,0,0,9.15,1.05
E02000115,E02006792,12,1,0,9.54,1.2
E02000115,E02006801,41,0,0,10.4,1.24
E02000115,E02006802,10,1,0,11,1.2
E02000115,E02006854,88,0,0,17.7,1.44
E02000116,E02000117,67,3,26,1.56,1.03
E02000116,E02000118,24,0,2,5.49,1.13
E02000116,E02000119,101,2,15,2.55,1.45
E02000116,E02000120,40,2,8,3.08,1.92
E02000116,E02000121,28,2,3,5.73,1.12
E02000116,E02000122,39,2,10,1.54,1.82
E02000116,E02000123,109,3,27,1.93,1.4
E02000116,E02000124,36,1,5,2.73,2.19
E02000116,E02000125,58,7,20,2.48,1.13
E02000116,E02000126,31,0,4,3.63,1.82
E02000116,E02000170,12,3,3,3.33,1.89
E02000116,E02000173,18,0,0,5.17,2.07
E02000116,E02000175,17,4,0,3.63,1.57
E02000116,E02000178,24,0,3,2.81,1.53
E02000116,E02000183,16,0,0,6.92,1.85
E02000116,E02000184,15,1,0,8.16,1.62
E02000116,E02000185,27,0,0,4.39,1.8
E02000116,E02000186,21,2,0,7.96,1.8
E02000116,E02000191,34,3,1,9.47,1.26
E02000116,E02000192,20,0,0,11.2,1.17
E02000116,E02000193,41,4,1,10.5,1.16
E02000116,E02000238,15,1,0,10.5,1.39
E02000116,E02000243,13,0,1,9.82,1.38
E02000116,E02000248,21,5,1,5.88,1.43
E02000116,E02000252,64,0,3,4.26,1.6
E02000116,E02000266,14,0,0,13.3,1.27
E02000116,E02000271,15,0,0,7.18,1.2
E02000116,E02000371,14,0,0,13.2,1.55
E02000116,E02000372,32,5,0,4.98,1.59
E02000116,E02000375,23,1,1,5.88,1.29
E02000116,E02000384,22,0,1,8.37,1.05
E02000116,E02000435,11,0,0,10.8,1.62
E02000116,E02000442,13,0,0,7.91,1.83
E02000116,E02000443,10,0,0,10.6,1.52
E02000116,E02000445,16,0,1,9.89,1.55
E02000116,E02000452,18,0,0,9.62,1.79
E02000116,E02000455,22,0,0,8.39,1.99
E02000116,E02000559,15,0,5,11.4,2.12
E02000116,E02000574,10,2,0,10.9,1.73
E02000116,E02000575,19,0,1,11.5,1.74
E02000116,E02000576,16,3,0,12.4,1.63
E02000116,E02000577,30,1,5,3.77,1.96
E02000116,E02000580,11,1,1,4.67,1.93
E02000116,E02000582,10,3,0,5.63,1.6
E02000116,E02000584,15,1,0,6.26,2.11
E02000116,E02000586,10,0,0,7.8,1.45
E02000116,E02000587,12,0,1,6.78,2.34
E02000116,E02000588,25,2,0,9.94,1.23
E02000116,E02000590,11,0,0,9.64,1.23
E02000116,E02000621,10,0,0,12.6,1.21
E02000116,E02000808,25,1,0,13.5,1.25
E02000116,E02000809,24,2,0,15,1.21
E02000116,E02000962,12,0,0,5.65,1.7
E02000116,E02000963,16,0,1,3.43,1.87
E02000116,E02000964,18,2,3,3.82,1.78
E02000116,E02000967,15,0,1,7.43,1.43
E02000116,E02000968,18,0,0,6.19,1.49
E02000116,E02000969,10,0,2,4.91,1.55
E02000116,E02000970,71,0,1,8.08,1.27
E02000116,E02000971,34,0,0,6.99,1.39
E02000116,E02000972,119,5,0,9.33,1.22
E02000116,E02000974,29,0,1,6.65,1.46
E02000116,E02000975,11,1,0,6.49,1.51
E02000116,E02000976,14,0,1,6.15,1.5
E02000116,E02000977,118,6,4,10.6,1.19
E02000116,E02000978,25,2,0,9.11,1.29
E02000116,E02000979,39,1,0,10.7,1.27
E02000116,E02000982,14,0,0,10.8,1.2
E02000116,E02006792,12,0,1,8.2,1.22
E02000116,E02006795,12,0,0,13,1.42
E02000116,E02006801,20,1,0,12.1,1.34
E02000116,E02006854,35,0,0,19.6,1.44
E02000116,E02006882,14,0,0,8.23,1.69
E02000117,E02000118,34,0,1,4.41,1.09
E02000117,E02000119,190,13,51,1.3,1.62
E02000117,E02000120,19,0,1,4.66,1.33
E02000117,E02000121,38,0,1,4.66,1.07
E02000117,E02000122,28,1,12,2.72,1.43
E02000117,E02000123,197,2,100,1.06,1.41
E02000117,E02000124,25,0,3,3.4,1.15
E02000117,E02000125,32,1,10,2.17,1.1
E02000117,E02000126,25,1,2,4.76,1.16
E02000117,E02000170,13,2,0,5.15,1.44
E02000117,E02000173,20,3,0,7,1.69
E02000117,E02000178,16,5,1,4.59,1.05
E02000117,E02000182,10,0,0,6.5,1.37
E02000117,E02000185,15,0,1,5.78,1.25
E02000117,E02000186,22,0,0,9.36,1.52
E02000117,E02000190,10,0,0,11.2,0.99
E02000117,E02000191,23,1,0,10.6,1.02
E02000117,E02000192,15,0,0,12.4,0.98
E02000117,E02000193,33,1,0,11.7,0.95
E02000117,E02000238,12,0,0,9.39,1.41
E02000117,E02000243,21,0,0,8.74,1.38
E02000117,E02000244,10,0,1,7.61,1.38
E02000117,E02000248,14,0,0,4.8,1.46
E02000117,E02000252,149,7,17,3.24,1.48
E02000117,E02000256,22,1,1,7.52,1.68
E02000117,E02000257,12,0,0,5.75,0.96
E02000117,E02000270,13,0,0,5.85,1.71
E02000117,E02000371,12,1,4,14.8,0.92
E02000117,E02000372,74,4,5,4.27,1.71
E02000117,E02000375,28,1,2,5.37,1.38
E02000117,E02000384,20,3,0,7.66,1.07
E02000117,E02000387,16,3,0,8.71,1.04
E02000117,E02000440,16,0,0,9.38,1.64
E02000117,E02000442,10,0,0,8.15,1.83
E02000117,E02000443,11,1,0,10.8,1.52
E02000117,E02000444,12,0,0,7.99,1.74
E02000117,E02000445,16,0,1,10.1,1.55
E02000117,E02000449,10,0,0,7.06,1.81
E02000117,E02000452,22,0,0,10.1,1.01
E02000117,E02000455,49,0,0,8.85,1.1
E02000117,E02000459,14,0,1,10,1.99
E02000117,E02000461,15,0,0,8.57,1.62
E02000117,E02000559,14,0,2,13.2,1.91
E02000117,E02000563,10,0,0,11,1.54
E02000117,E02000573,10,0,0,13,1.53
E02000117,E02000575,23,1,2,13.1,0.98
E02000117,E02000576,15,0,0,14,0.94
E02000117,E02000577,36,1,2,4.04,1.21
E02000117,E02000578,23,2,0,3.83,1.57
E02000117,E02000579,16,0,2,4.27,1.5
E02000117,E02000580,13,2,3,5.31,1.41
E02000117,E02000582,13,0,2,6.34,1.37
E02000117,E02000583,11,0,3,5.49,1.42
E02000117,E02000584,16,1,0,6.85,1.74
E02000117,E02000585,12,2,1,6.26,1.12
E02000117,E02000588,23,0,0,10.4,0.85
E02000117,E02000589,11,0,0,8.1,1.01
E02000117,E02000592,10,0,0,8.89,0.94
E02000117,E02000595,11,2,0,9.79,0.89
E02000117,E02000808,18,1,0,14.1,1.14
E02000117,E02000809,16,1,1,15.8,1.04
E02000117,E02000961,13,0,1,5.69,1.2
E02000117,E02000963,10,3,0,4.09,1.2
E02000117,E02000964,23,0,1,4.94,1.15
E02000117,E02000966,12,0,2,6.22,1.08
E02000117,E02000967,15,1,0,8.55,1.11
E02000117,E02000968,20,0,0,7.31,1.11
E02000117,E02000969,34,3,0,5.05,1.05
E02000117,E02000970,41,4,1,8.57,1.03
E02000117,E02000971,31,0,1,7.63,1.07
E02000117,E02000972,86,1,0,9.68,1.02
E02000117,E02000973,10,0,0,5.61,1.11
E02000117,E02000974,55,3,2,7.15,1.15
E02000117,E02000975,16,0,4,6.76,1.08
E02000117,E02000976,13,1,1,6.42,1.04
E02000117,E02000977,71,2,0,11.8,0.99
E02000117,E02000978,24,5,0,9.38,0.99
E02000117,E02000979,50,1,0,11.3,1.13
E02000117,E02000982,11,0,0,11.4,0.88
E02000117,E02004976,13,0,0,19,2.03
E02000117,E02006792,14,3,1,7.49,1.25
E02000117,E02006795,10,0,0,11.9,1.43
E02000117,E02006801,13,0,0,12.6,1.21
E02000117,E02006854,17,0,1,19.8,1.52
E02000117,E02006882,29,0,0,8.46,1.69
E02000118,E02000119,316,19,104,2.68,1.86
E02000118,E02000121,241,4,142,0.913,1.2
E02000118,E02000123,37,0,4,4.46,1.62
E02000118,E02000124,18,1,1,6.95,1.44
E02000118,E02000170,10,0,0,8.56,1.67
E02000118,E02000186,15,0,0,12.9,1.57
E02000118,E02000187,15,1,0,14,1.51
E02000118,E02000191,18,0,2,14.2,1.19
E02000118,E02000192,10,0,0,15.9,1.14
E02000118,E02000193,18,1,1,15.2,1.13
E02000118,E02000238,43,2,0,6.01,1.68
E02000118,E02000239,18,0,0,3.99,1.9
E02000118,E02000242,47,5,15,2.01,1.89
E02000118,E02000243,48,3,2,5.44,1.21
E02000118,E02000244,40,1,5,3.59,1.31
E02000118,E02000247,10,0,0,7.22,1.34
E02000118,E02000248,133,4,76,2.52,2.34
E02000118,E02000249,19,0,0,6.17,1.28
E02000118,E02000252,211,6,27,4.2,1.4
E02000118,E02000254,18,0,0,7.83,1.33
E02000118,E02000256,23,0,1,5.61,1.62
E02000118,E02000257,28,0,3,4.32,2.46
E02000118,E02000258,11,0,0,5.17,1.55
E02000118,E02000260,13,0,1,8.52,1.3
E02000118,E02000261,10,0,0,5.88,1.6
E02000118,E02000262,14,0,1,5.8,1.48
E02000118,E02000264,12,1,0,5.92,1.59
E02000118,E02000265,12,0,0,6.7,1.34
E02000118,E02000266,21,0,0,9.57,1.32
E02000118,E02000270,12,0,0,6.5,1.62
E02000118,E02000271,13,1,0,6.87,1.38
E02000118,E02000274,15,0,0,10.8,1.07
E02000118,E02000276,17,0,0,7.36,1.87
E02000118,E02000371,15,0,0,18.4,1.07
E02000118,E02000372,30,1,3,6.6,1.45
E02000118,E02000375,13,0,0,7.74,1.28
E02000118,E02000384,17,1,0,9.11,1.11
E02000118,E02000387,12,0,0,11.1,0.99
E02000118,E02000433,10,0,0,10.4,1.29
E02000118,E02000435,10,0,0,10.1,1.3
E02000118,E02000437,12,0,0,10.2,1.49
E02000118,E02000438,17,0,0,11.1,1.2
E02000118,E02000439,17,0,0,8.73,1.25
E02000118,E02000442,15,0,0,8.2,1.37
E02000118,E02000443,25,0,0,8.41,1.17
E02000118,E02000445,17,0,0,8.34,1.13
E02000118,E02000448,10,0,0,10.7,1.23
E02000118,E02000449,15,0,0,6.63,1.31
E02000118,E02000451,12,0,0,9.25,1.24
E02000118,E02000452,23,0,0,7.19,1.18
E02000118,E02000455,33,0,0,6.41,1.15
E02000118,E02000457,10,0,0,8.9,1.73
E02000118,E02000459,14,1,3,6.64,2.53
E02000118,E02000460,13,0,0,7.71,1.73
E02000118,E02000461,20,0,1,5.19,2.08
E02000118,E02000462,21,0,0,6.74,1.75
E02000118,E02000463,10,0,0,7.46,1.78
E02000118,E02000514,10,0,1,11.1,0.99
E02000118,E02000516,10,1,0,10.7,1.06
E02000118,E02000519,13,0,0,11.4,0.95
E02000118,E02000524,41,0,1,17.6,0.85
E02000118,E02000526,10,1,0,7.87,1.39
E02000118,E02000528,12,0,0,8.04,1.79
E02000118,E02000531,10,0,0,8.32,1.73
E02000118,E02000534,13,0,0,10.4,1.63
E02000118,E02000538,12,0,1,14.5,0.91
E02000118,E02000543,14,1,0,13.6,1.39
E02000118,E02000559,11,0,7,16.6,1.81
E02000118,E02000575,15,1,0,16.7,1.14
E02000118,E02000576,11,0,0,17.6,1.1
E02000118,E02000588,14,0,0,13.7,1.05
E02000118,E02000808,14,0,0,18.2,1.22
E02000118,E02000809,10,0,0,20,1.14
E02000118,E02000962,13,0,0,10.3,1.41
E02000118,E02000968,13,0,0,10.9,1.31
E02000118,E02000970,32,0,0,12.1,1.23
E02000118,E02000971,15,0,0,11.2,1.28
E02000118,E02000972,46,0,1,13.2,1.21
E02000118,E02000974,22,0,0,10.7,1.34
E02000118,E02000977,46,0,2,15.3,1.15
E02000118,E02000978,18,2,0,13,1.27
E02000118,E02000979,32,0,1,15.4,1.23
E02000118,E02004908,10,0,0,13.6,1.67
E02000118,E02004965,13,0,0,13.8,1.63
E02000118,E02004966,11,0,0,15.8,1.66
E02000118,E02004972,14,0,0,18.6,1.85
E02000118,E02004976,26,2,0,17.7,1.66
E02000118,E02004977,11,0,1,17,1.66
E02000118,E02006792,11,0,0,8.13,1.24
E02000118,E02006795,14,0,0,8.51,1.63
E02000118,E02006796,18,0,0,9.03,1.56
E02000118,E02006801,13,0,0,16.8,1.29
E02000118,E02006882,69,0,1,6.83,1.38
E02000119,E02000120,39,1,1,5.34,1.29
E02000119,E02000121,321,18,100,3.21,1.59
E02000119,E02000122,43,1,3,3.53,1.59
E02000119,E02000123,240,5,63,1.36,1.47
E02000119,E02000124,53,4,3,3.98,1.25
E02000119,E02000125,79,2,4,2.76,1.27
E02000119,E02000126,45,1,1,5.34,1.24
E02000119,E02000169,13,0,0,6.8,1.91
E02000119,E02000170,15,1,0,5.64,1.65
E02000119,E02000173,15,0,0,7.48,1.83
E02000119,E02000178,17,1,0,5.28,1.04
E02000119,E02000182,12,0,0,7.09,1.41
E02000119,E02000184,13,0,0,10.5,1.39
E02000119,E02000185,15,0,0,6.37,1.3
E02000119,E02000186,15,0,0,9.95,1.54
E02000119,E02000187,11,0,0,11,1.47
E02000119,E02000191,12,0,0,11.2,1.06
E02000119,E02000193,14,1,0,12.2,1
E02000119,E02000238,88,3,3,7.97,1.67
E02000119,E02000239,73,0,1,5.95,1.82
E02000119,E02000240,53,0,2,9.12,1.7
E02000119,E02000241,44,1,0,8.5,1.82
E02000119,E02000242,88,14,5,4.57,1.58
E02000119,E02000243,71,2,1,7.27,1.65
E02000119,E02000244,58,4,3,6.13,1.7
E02000119,E02000245,45,0,1,10.6,1.44
E02000119,E02000246,35,0,1,11.2,1.42
E02000119,E02000247,77,3,0,9.05,1.67
E02000119,E02000248,122,7,52,3.32,2.08
E02000119,E02000249,47,2,1,8,1.66
E02000119,E02000250,23,4,5,4.79,2.05
E02000119,E02000251,44,0,0,9.01,1.61
E02000119,E02000252,219,5,61,2.76,1.27
E02000119,E02000253,45,3,3,7.32,1.69
E02000119,E02000254,50,0,0,9.84,1.59
E02000119,E02000255,29,1,0,6.26,2.37
E02000119,E02000256,62,7,3,6.04,2.07
E02000119,E02000257,89,9,9,5.12,2.23
E02000119,E02000258,37,5,8,3.86,1.5
E02000119,E02000259,22,2,2,7.47,2.09
E02000119,E02000260,32,0,0,10.5,1.55
E02000119,E02000261,48,4,1,4.82,1.45
E02000119,E02000262,49,1,10,4.5,1.42
E02000119,E02000263,43,0,2,11.7,1.4
E02000119,E02000264,46,8,3,5.18,0.7
E02000119,E02000265,43,0,0,7.36,1.87
E02000119,E02000266,42,0,2,10.4,1.93
E02000119,E02000267,20,0,0,8.39,1.69
E02000119,E02000268,39,2,2,6.64,0.66
E02000119,E02000269,29,3,2,7.56,1.77
E02000119,E02000270,38,0,1,5.19,1.6
E02000119,E02000271,22,0,0,5.57,1.31
E02000119,E02000272,26,3,0,8.22,1.73
E02000119,E02000274,29,0,0,12.8,1.31
E02000119,E02000276,21,1,0,8.08,0.79
E02000119,E02000371,12,0,0,15.4,0.95
E02000119,E02000372,73,5,3,4.26,1.5
E02000119,E02000373,28,4,0,5.26,1.33
E02000119,E02000374,10,1,1,4.92,1.34
E02000119,E02000375,34,1,1,6.29,1.13
E02000119,E02000376,28,8,0,6.05,1.12
E02000119,E02000377,27,8,0,5.39,1.23
E02000119,E02000378,17,1,1,6.67,1.23
E02000119,E02000379,22,4,0,5.74,1.17
E02000119,E02000380,15,1,0,6.7,1.02
E02000119,E02000381,19,3,0,7.03,1.18
E02000119,E02000382,15,3,1,6.53,1.03
E02000119,E02000383,27,1,0,7.89,1.1
E02000119,E02000384,25,2,0,7.66,0.95
E02000119,E02000387,15,6,0,9.66,0.85
E02000119,E02000389,17,0,0,9.2,0.86
E02000119,E02000392,12,0,0,10.1,0.94
E02000119,E02000393,18,1,0,10.3,0.81
E02000119,E02000395,10,0,0,10.9,0.76
E02000119,E02000397,10,0,0,15.2,1.61
E02000119,E02000414,11,0,0,18,1.6
E02000119,E02000433,16,0,0,10.8,1.61
E02000119,E02000434,19,1,0,10.6,1.65
E02000119,E02000435,14,0,0,10.8,1.76
E02000119,E02000436,15,0,0,12.9,1.5
E02000119,E02000437,41,1,0,10.8,1.93
E02000119,E02000438,42,10,0,12.4,1.51
E02000119,E02000439,18,0,0,9.03,1.58
E02000119,E02000440,28,0,0,8.94,1.89
E02000119,E02000441,15,0,0,13.8,1.43
E02000119,E02000442,42,0,0,8.5,1.72
E02000119,E02000443,36,1,0,9.73,1.65
E02000119,E02000444,41,0,0,8.34,1.63
E02000119,E02000445,41,1,0,9.02,1.69
E02000119,E02000447,27,1,0,10.3,1.57
E02000119,E02000448,10,0,0,12.3,1.45
E02000119,E02000449,59,0,0,7.41,1.69
E02000119,E02000451,20,0,0,10.8,1.49
E02000119,E02000452,38,0,1,8.81,1.74
E02000119,E02000453,27,0,0,9.86,1.57
E02000119,E02000454,16,0,0,12.1,1.43
E02000119,E02000455,46,0,0,8,1.5
E02000119,E02000456,28,0,0,9.28,1.62
E02000119,E02000457,16,0,0,10.2,2.14
E02000119,E02000459,54,0,0,8.6,2.33
E02000119,E02000460,24,0,0,9.67,1.71
E02000119,E02000461,33,0,0,7.15,1.96
E02000119,E02000462,30,0,0,8.7,1.72
E02000119,E02000463,44,1,0,9.42,1.75
E02000119,E02000494,11,0,0,16.7,1.8
E02000119,E02000495,16,0,0,15.2,1.4
E02000119,E02000497,10,0,0,14.2,1.42
E02000119,E02000498,14,0,0,15.9,1.51
E02000119,E02000499,13,0,0,12.5,1.62
E02000119,E02000500,23,1,0,15.4,1.48
E02000119,E02000501,25,0,0,12.7,1.58
E02000119,E02000502,15,0,0,13.7,1.48
E02000119,E02000503,25,0,0,13.3,1.52
E02000119,E02000504,16,0,0,16.3,1.2
E02000119,E02000506,15,0,0,15,1.24
E02000119,E02000507,12,0,0,14.3,1.27
E02000119,E02000508,23,0,1,17.8,1.3
E02000119,E02000509,13,0,0,18,1.24
E02000119,E02000510,22,0,0,16.2,1.27
E02000119,E02000511,33,1,0,13,1.27
E02000119,E02000512,13,0,0,15.2,1.28
E02000119,E02000513,19,1,0,11.9,1.34
E02000119,E02000514,23,0,0,12.9,1.26
E02000119,E02000515,10,0,0,19.3,1.16
E02000119,E02000516,27,2,0,12.5,1.34
E02000119,E02000517,18,0,0,15.2,1.13
