Area of residence,Area of workplace,All categories: Method of travel to work,Work mainly at or from home,"Underground, metro, light rail, tram",Train,"Bus, minibus or coach",Taxi,"Motorcycle, scooter or moped",Driving a car or van,Passenger in a car or van,Bicycle,On foot,Other method of travel to work,dist,slope,perc_cycle,prob_cycle,performance,cycle_added_weighted,potential_demand,cycle_fraction,dist2,distance_groups,distance_groups_comb
E02001834,E02001859,114,0,0,0,21,0,1,81,9,1,1,0,5347.366159007959,0.019186213601591656,0.008771929824561403,0.09571077705674677,0.09165038770253155,11,12,0.10526315789473684,5.347366159007959,5-6 km,4-6 km
E02001834,E02001863,41,0,0,0,8,0,0,31,1,0,1,0,6159.967728307476,0.016924865371059614,0,0.08787507966819384,0,4,4,0.0975609756097561,6.1599677283074765,6-7 km,6-8 km
E02001834,E02001869,30,0,0,0,2,0,0,27,1,0,0,0,7797.141960329904,0.015987467275910765,0,0.0717315187245628,0,2,2,0.06666666666666667,7.7971419603299035,7-8 km,6-8 km
E02001834,E02001873,21,0,0,0,4,0,0,17,0,0,0,0,8356.735640474371,0.01995118151482861,0,0.06643546095340876,0,1,1,0.047619047619047616,8.356735640474371,8-9 km,8-10 km
E02001834,E02001875,28,0,0,0,4,0,0,22,2,0,0,0,8015.344693253344,0.019769541698168875,0,0.06956994012748027,0,2,2,0.07142857142857142,8.015344693253343,8-9 km,8-10 km
E02001834,E02001876,93,0,0,1,33,0,0,51,7,0,1,0,8753.950238712494,0.01843487737565078,0,0.06296503798612758,0,6,6,0.06451612903225806,8.753950238712495,8-9 km,8-10 km
E02001834,E02001878,18,0,0,0,3,0,0,11,3,0,1,0,9225.556331710868,0.016805883790639492,0,0.05903207549315603,0,1,1,0.05555555555555555,9.225556331710868,9-10 km,8-10 km
E02001834,E02001884,13,0,0,0,4,0,0,8,1,0,0,0,10859.688539841185,0.016563356292217217,0,0.04701148577037479,0,1,1,0.07692307692307693,10.859688539841185,10-11 km,10-11 km
E02001834,E02001904,14,0,0,1,0,0,0,9,3,0,1,0,13653.598122592579,0.018409324348593104,0,0.032324775084921355,0,0,0,0,13.653598122592578,13-14 km,13-14 km
E02001834,E02002089,21,0,0,1,3,0,0,15,0,1,1,0,16676.60071072988,0.01876834665065833,0.047619047619047616,0.022818923006417764,2.0868227481925805,0,1,0.047619047619047616,16.67660071072988,16-17 km,16-17 km
E02001834,E02002148,25,0,0,0,1,0,0,15,1,0,8,0,1393.048366813127,0.023625227951368594,0,0.09452993207507272,0,2,2,0.08,1.3930483668131268,1-2 km,0-2 km
E02001834,E02006895,12,0,0,1,3,0,0,8,0,0,0,0,10800.684445241126,0.02117678388964121,0,0.04730589623028021,0,1,1,0.08333333333333333,10.800684445241126,10-11 km,10-11 km
E02001834,E02006896,30,0,0,0,14,1,0,14,0,1,0,0,10361.999373894349,0.021203020791594723,0.03333333333333333,0.05028612421581884,0.6628733841222832,1,2,0.06666666666666667,10.36199937389435,10-11 km,10-11 km
E02001834,E02006897,18,0,0,0,7,0,0,10,1,0,0,0,10789.067661360741,0.020392972778919192,0,0.047398057520921306,0,1,1,0.05555555555555555,10.789067661360741,10-11 km,10-11 km
E02001834,E02006898,27,0,0,1,9,0,0,16,0,0,1,0,9886.92698937568,0.021068227635464225,0,0.05373849444694525,0,1,1,0.037037037037037035,9.886926989375679,9-10 km,8-10 km
E02001834,E02006900,18,0,0,0,5,0,0,11,0,0,2,0,11002.401565979615,0.01686503509523372,0,0.04608413429864372,0,1,1,0.05555555555555555,11.002401565979614,11-12 km,11-12 km
E02001837,E02001834,43,0,0,0,4,0,1,18,5,2,13,0,1042.681769810048,0.01877255576296717,0.046511627906976744,0.0856400892683902,0.5431057849696125,4,6,0.13953488372093023,1.0426817698100481,1-2 km,0-2 km
E02001837,E02001837,129,0,0,1,18,1,0,27,3,0,79,0,0,0.018657850847291452,0,0.02138440323828082,0,3,3,0.023255813953488372,0,NA,NA
E02001837,E02001839,54,0,0,0,13,1,0,22,7,0,11,0,1420.0199177818904,0.017597294655788954,0,0.09530313450779453,0,5,5,0.09259259259259259,1.4200199177818904,1-2 km,0-2 km
E02001837,E02001840,65,0,0,0,10,2,1,23,5,0,24,0,2260.5838490494402,0.01983127883903631,0,0.10686905672611723,0,7,7,0.1076923076923077,2.26058384904944,2-3 km,2-4 km
E02001837,E02001843,87,0,0,0,17,3,0,29,6,0,32,0,1901.0293516485601,0.020032475171013,0,0.10325684003128995,0,9,9,0.10344827586206896,1.9010293516485601,1-2 km,0-2 km
E02001837,E02001845,24,0,0,0,7,1,0,12,4,0,0,0,2132.7802209953647,0.017726649813002714,0,0.10586910332651461,0,3,3,0.125,2.1327802209953646,2-3 km,2-4 km
E02001837,E02001848,56,0,0,0,24,1,1,21,4,0,5,0,2310.4904394228643,0.019879726275793302,0,0.10723212952221343,0,6,6,0.10714285714285714,2.3104904394228645,2-3 km,2-4 km
E02001837,E02001849,52,0,0,0,25,0,0,21,2,0,4,0,4725.383120669758,0.021788067770698194,0,0.10111334904864722,0,5,5,0.09615384615384616,4.725383120669758,4-5 km,4-6 km
